Pose,Image_Name,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
BaddhaKonasana,BK_6.jpg,184.9441136339843,173.99190390370583,3.416588191771339,3.457404543456662,343.56863264454046,16.080699720469177,305.8244273925555,60.10143806859824,41.83599404322247,81.33721126640074,281.5613158870001,310.27138017503023,1.083991357809935,357.53188208617144
BaddhaKonasana,BK_60.jpg,198.26098532330056,158.8715736055444,6.215270843334487,9.221318579418574,343.0259900667636,14.90376922491288,312.679680733771,48.373310947891795,51.51931341137334,89.80012379819325,273.73139699916044,312.2795982919742,339.10961811378974,3.3392417678464934
BaddhaKonasana,BK_61.jpg,191.84689790020934,173.54498992940213,1.7772404710766294,5.894809344211699,344.5647685446053,16.468924092083768,295.6989199022552,44.999999999999986,46.74199719404059,82.21623361089533,275.5148828028247,313.23760897633946,342.33891078029694,350.6671303044444
BaddhaKonasana,BK_62.jpg,193.1573572165134,170.37524719929178,7.834729848018833,5.634692165819322,347.70369256393906,12.446604351618996,293.8667325819769,68.85905543330007,43.000215680186386,54.498767560324744,305.9716256941655,307.23034758431555,358.60847334745216,7.017385080052894
BaddhaKonasana,BK_63.jpeg,197.69088962003332,177.5587549044497,1.5974761972456193,5.289752142439743,339.0223228475522,21.18537717583934,312.52696835191233,37.67967806275491,41.94422488473155,79.30139951751923,284.76491589886086,315.8787007279117,332.10272896905235,355.79101507582976
BaddhaKonasana,BK_64.jpg,183.01701957181774,172.5799061668469,9.947409383632145,353.255368178222,342.2624960049013,22.632471279963095,340.72994081654093,12.425794911997478,32.469108277481894,79.87465851430679,258.5164883160068,297.5417403337284,49.731007876531145,11.22328354801288
BaddhaKonasana,BK_65.jpeg,203.9483488515896,175.2975472108687,353.6869155440624,19.702647795602985,342.6450493414106,29.090760454929658,319.9655287322704,16.74197038529311,42.66786174217112,84.29250510396778,293.49549214285645,316.31139962707084,343.11862410022707,327.2485080705542
BaddhaKonasana,BK_66.jpg,189.46232220802563,163.979410011123,15.047562017430327,14.678804271544163,344.36289381220394,16.159776375803027,289.54905588976055,73.87286170672019,61.819510315563384,75.3457666745061,283.3384456475312,306.3474582088853,60.67952412241926,309.3171709272856
BaddhaKonasana,BK_67.jpeg,214.38034472384487,107.26152158416635,27.530126169622996,19.364308739353486,344.4395688877016,14.143188335820287,321.73454154515264,66.44037361864012,72.61178273295268,50.479038851337755,279.298444264256,295.67565124471116,18.70996645246239,14.07631978187083
BaddhaKonasana,BK_7.jpg,192.77873318840605,166.7910524541607,8.458912400170565,4.207164583601848,343.72783795556904,15.782069970400775,303.8117855000014,53.27687563573944,46.24556330305437,78.10121790608342,278.13123595879966,303.3735624421292,18.121860247901356,16.676653807283646
BaddhaKonasana,BK_8.jpg,105.35866796103554,250.62097373662664,29.43962603386386,26.856524285206245,340.82099197418927,17.756196196467492,295.29765219184475,77.6806719742588,78.61303640875516,60.91772346670019,294.5381232441749,316.574166358084,98.9239884436314,241.64605397122224
BaddhaKonasana,BK_9.jpg,195.57748336720792,160.91777959590522,4.668652891395883,8.244812718973218,347.3014330685008,12.621669708058738,293.4296206305437,53.790291543394055,47.88967491783777,74.93573485418071,291.52982576301076,308.3361886498416,323.39597413265955,33.11134196037202
Downward_dog,downward_dog1.jpg,171.4912966837297,169.95065141187513,161.69586323178268,199.75600099746458,180.24415667344306,180.11482104772023,359.3857509535784,0.5870263800992711,5.769885057879652,77.76353191853579,76.86209928167479,14.036243467926484,70.96791437190049,69.40676813185588
Downward_dog,downward_dog10.jpg,158.5594408968973,162.61452263337569,170.45711921065822,192.38934840071724,175.72988844794094,178.20528525138846,357.785038975134,1.7493014844454255,25.84232165063416,78.28454299671374,71.53748193608621,33.36636600105956,76.83361499232572,69.01882457218746
Downward_dog,downward_dog11.jpg,168.00916502096075,162.82409638425327,184.81562428608743,176.53177074108288,167.30920950084516,170.0701445827246,358.5535443439429,1.3062170399866695,8.746162262555208,79.09968184864383,77.17157993916952,5.5993393365205755,78.1398673745161,77.9887422775797
Downward_dog,downward_dog12.jpg,167.14822062987452,165.49507414034957,171.60906888839108,193.10963472183826,187.51380994437903,186.59039006610746,358.08140539581393,1.4720904674969388,8.037146395132861,80.76385983141536,79.86013475218128,340.90650799951436,82.88832140666999,80.34869456693627
Downward_dog,downward_dog13.jpg,167.891482028325,172.43121545986506,170.75388725443673,191.33136748219087,181.22408252217622,183.6619355755198,358.44140637026396,1.5219153590512626,356.4610576313845,66.80140948635182,69.29096240835096,221.42366562500263,65.72464851284029,67.3357753627062
Downward_dog,downward_dog14.jpg,171.41637851988605,171.7506558210937,172.83107884780426,183.26234438677608,173.10700998733432,176.7776340456985,359.1499766189089,0.8142683640092737,0.7858497189209461,81.71380281695201,78.82438424462818,6.241914347415046,77.11317957616141,77.6274815363651
Downward_dog,downward_dog15.jpg,170.3112134396332,163.79400131100573,167.64821267356604,195.27767609540138,181.27657489287984,182.48955292199915,359.10783796811955,0.8263241397292664,345.1889437727473,97.72661761909724,98.77832981574683,217.44365594356054,94.59209795326461,96.40756035340645
Downward_dog,downward_dog16.jpg,164.07859228252505,161.29237849672398,172.69424046668917,190.4688981374649,177.96593271831088,180.1696809832479,357.49279225742777,2.3606102354105363,3.8568009855898406,75.52970589993411,75.5019930329951,344.7448812969422,74.57783868126134,74.98163936884934
Downward_dog,downward_dog17.jpg,176.54025062945408,170.75049144590537,177.2279241515231,184.70990285779376,181.55629476285714,180.19045618331938,359.17121516107017,0.7993863712502104,3.113092084983413,73.28292458577248,73.6520981686941,80.90972307917767,73.5324532069973,73.7624296857479
Downward_dog,downward_dog18.jpg,165.06858282186246,161.1583844921981,182.5448043798131,185.70759320140556,183.16036162604567,182.43969800352806,0.41877598786605075,359.6021190381654,8.6886620571023,72.98490152012103,74.28434163316577,327.7243556854224,78.47418392246932,77.06857837202543
Downward_dog,downward_dog19.jpg,174.10601585178293,169.96333725426337,175.12335319492632,183.6550175827681,183.77095072576174,179.06913128421166,0.9155276452765229,359.0104353808308,3.27048792318357,75.31955301584858,74.43913375866164,41.185925165709634,76.1096845844486,74.43480248681037
Downward_dog,downward_dog2.jpg,154.56457836774834,151.0677702973115,170.16683650114632,190.270667244636,172.67983529293852,176.35514297807524,0.15563425307142176,359.7615574021911,359.52940869710477,90.12070722207912,84.68127124037056,190.7842978675626,87.71747699726163,84.31050750374513
Downward_dog,downward_dog20.jpg,175.9816910064059,169.939310204677,183.57633437499737,175.2720121811578,177.436229788535,173.48757697071213,0.03424732378333925,359.9325932316717,5.435818064299883,81.2538377374448,80.9280218623834,67.24902365721236,82.58554387850651,82.52592751992576
Downward_dog,downward_dog21.jpg,164.98163936884933,167.64912892225888,172.16447489351145,187.93099993888643,180.42206072309716,179.7825597554178,359.5366735257495,0.47951219375127424,350.42760771404187,102.23423046148409,104.38449576721341,282.9946167919165,102.15643972270276,103.13307201574008
Downward_dog,downward_dog22.jpg,181.61809453273747,179.66881421158462,169.5808922123717,193.29314921408385,163.1879530832904,175.92158148367247,352.79828251952284,6.400564502372378,9.706652409339709,87.68042636690924,84.52701460274645,65.22485943116808,75.61628473954549,75.95364992859527
Downward_dog,downward_dog23.jpg,171.54017789753664,171.46923439005187,174.51976146002835,187.30575953331083,173.0862113743822,172.18470645323313,359.1596562481897,0.8113239098124145,356.8201698801358,90.4464515837716,90.05256492058551,252.4075754378184,86.33221194446858,84.8276934882837
Downward_dog,downward_dog24.jpg,165.2489367342603,165.56793706386406,168.8404498040514,192.31878635374463,176.68905848538856,178.389699397501,358.22165962170834,1.6277666531463906,354.99202810795975,94.48307013554651,94.79795053663338,271.7714697400341,91.21389073958824,91.32537284392218
Downward_dog,downward_dog25.jpg,164.08300349180126,154.83392499949602,178.59351978558874,192.72771043566814,182.53428728167341,184.55028113766383,359.00658608272346,0.9453891044644315,1.7637468960974163,76.16208202381387,77.87586873526085,208.76764933884382,80.47369268409209,80.09091379848002
Downward_dog,downward_dog26.jpg,167.43926671121437,169.6079454105833,164.09244806947413,196.72601379107695,178.09084756700364,180.74892178282386,358.89275318635384,1.0707544917009948,6.28477998415957,84.57477363157967,82.42146452514022,343.3007557660064,79.23795801666905,77.40936031498494
Downward_dog,downward_dog27.jpg,163.82927327128343,159.73809189665113,187.3184517365729,178.21061657914018,174.47838005699327,176.57852660310292,359.1260220485422,0.890984384987334,355.45624234853284,63.17074881971379,65.21209109543094,240.94539590092285,67.40431095392096,68.89383252283139
Downward_dog,downward_dog28.jpg,180.40066325579215,174.94308619966174,170.8821372462042,190.2324995451327,175.47754585359803,177.51632980286945,358.9402424660016,0.941413947548237,5.479233765106757,79.6778279256196,78.88840606232603,334.4400348281762,73.66767867874478,74.03316909090655
Downward_dog,downward_dog29.jpg,169.51441034682495,165.28187651340076,171.3922877941103,188.19832173494228,179.9131882792897,184.62966895083895,359.8459794583277,0.13155503295533832,0.6127657222640059,76.64520155681846,73.89133963050703,350.9605171966449,74.95117728061473,75.86992376969374
Downward_dog,downward_dog3.jpg,173.94933508522902,167.80362026502698,173.80865825230808,189.31115943646998,178.62149060715737,180.0,358.44749011183023,1.4604825118436455,7.0465985368464885,86.80014039350705,85.62534450119762,24.717440911083393,84.63584223766995,84.1468178950378
Downward_dog,downward_dog30.jpg,164.29136217098426,175.97004758736136,151.43885293691253,202.7459328482278,179.45499118739247,181.8114615140004,358.2619560439525,1.6545761863990296,351.1084036183842,102.3409533674847,101.57564572518265,222.13759477388828,92.86916666037219,92.49398226600586
Downward_dog,downward_dog31.png,170.54896760059933,165.14484533767623,181.2952412072806,186.2882149417407,169.062000483825,170.52792863782088,359.1546190917318,0.8584931956498293,7.642930192771311,90.14220493693878,91.29291441426159,319.0856167799749,87.65465512211486,87.39151758885077
Downward_dog,downward_dog32.jpg,172.69424046668917,160.2630985044991,172.87498365109818,195.10685508470326,187.18632802107237,186.66961984231233,358.17152288958624,1.922074217206532,17.268783581672345,84.74425942009462,87.21756385519693,33.569698418372454,86.2428923477746,87.97102633047105
Downward_dog,downward_dog33.jpg,163.46156948028727,159.05124094090024,172.3718503314193,195.50842702809425,178.78204997971048,183.7844799094879,357.4118329049875,2.25534628345735,13.95106645508533,86.56088022156503,83.40762292849305,343.68614757373945,86.39006345494171,83.23154293169978
Downward_dog,downward_dog34.jpg,171.0273733851036,169.89496363496204,163.55581420851124,195.75429485860784,181.3288344288466,182.36062898833114,357.8060359455373,2.1550612610764723,359.3839400916008,86.41514619634418,88.05750651473743,341.3784206335124,81.31662216172597,83.90569169846485
Downward_dog,downward_dog35.jpg,167.90524292298792,165.73548770192008,189.01932243138168,172.3493490446406,169.3469782637637,166.97881765132857,358.07724418053357,1.7603861500419593,1.8476102659945925,64.15926767857749,65.06785067282397,70.97439396243131,66.1213685730437,65.7249948278056
Downward_dog,downward_dog36.jpg,169.5701399709188,168.55562323730854,192.30119026595395,177.07502205084364,181.71891215696104,178.96107124645889,0.5920206223286123,359.38788889213066,354.07179659255166,65.50051657544887,69.21734114528604,206.02959219151344,74.32363080742293,72.96900673596987
Downward_dog,downward_dog37.jpg,161.89151932206946,166.23921488820875,175.39551284301848,186.5165634212748,177.91597864637998,179.0182696498194,358.92061571430145,0.9575351172165337,0.5354589855645314,75.53993972564923,74.21412336698685,288.1991650530454,76.02794792450081,73.92632770974387
Downward_dog,downward_dog38.jpg,178.53119928561418,174.29387019344975,173.15722658736905,189.5886413130331,181.22113381994222,179.91473848627874,355.8225936434359,3.8631707950349123,2.202598161765806,85.83923256088146,88.41341653637089,315.0,83.51682188214843,85.09189415751986
Downward_dog,downward_dog39.jpg,173.3087355674477,165.6997225508144,177.95065987181934,190.1755108430432,180.7513769830243,180.2724026045127,359.0343432943935,0.6838046277279476,20.854458039578347,99.18883607735876,96.8090501796134,4.864514437760531,99.91957806166987,95.54559842178247
Downward_dog,downward_dog4.jpg,159.50986441718524,159.19051004812673,195.1375028985909,167.91875183019903,176.6058735832818,175.5114859881951,359.94319653594715,0.018511171336113377,5.276202086531968,82.71747177664385,83.00585668454607,319.18491612511843,92.93542870457445,91.33043547597218
Downward_dog,downward_dog40.jpg,161.43813481669972,160.5061000596132,179.71285349238477,178.8473856113706,177.5154943860692,179.01019212816254,359.6831665572857,0.23588369527125436,358.3020742264779,80.59336578713385,78.55116412816534,245.22485943116806,83.43291938833501,83.15900771319701
Downward_dog,downward_dog41.jpg,165.45395127746653,149.65438028862093,160.61238881317976,211.55776903722295,187.67414129114846,181.2236072948755,357.58502057141567,2.2164621200347896,15.908202930156701,98.56357747900296,101.81958019861867,345.14138555207535,96.21583036197154,94.47652030231191
Downward_dog,downward_dog42.jpg,181.3245219122912,172.40535663140855,186.2335840509467,177.70938995736148,179.94833565014946,181.38751574744322,359.92319605201743,0.024965479689336004,8.130102354155978,68.40148275753295,66.33876768801828,340.3461759419467,70.79602649449996,69.72275920743382
Downward_dog,downward_dog43.jpg,170.40686573726964,175.6012946450045,165.81888761319718,188.3929251873925,179.10014028509562,179.59220774343424,358.1759101676239,1.7703968054540797,2.4895529219991532,94.34207500080177,94.40201208896273,21.03751102542181,89.53329817454446,91.37503113819112
Downward_dog,downward_dog44.jpg,169.98538592715602,165.14138555207535,196.93875745209274,165.6611284018602,170.89377254243377,164.84891346498435,358.0960190838361,1.7493014844454255,359.436453129186,65.7609648734209,69.37165583377316,250.34617594194668,71.84302151662837,73.01789354645459
Downward_dog,downward_dog45.jpg,173.99099404250546,183.33633670221334,169.2273523517793,190.38885781546963,176.4677054161091,176.2164097489002,359.84351788382594,0.14983171785270227,354.48130588494377,85.95684899629087,85.98340236691816,266.26860300083956,80.84074284153805,78.69440384471163
Downward_dog,downward_dog46.jpg,175.36453657309735,172.7584042648849,182.89126959622055,179.53256228629073,174.57529754097703,178.0312327934762,359.5631626335729,0.4012645316771802,359.77195830061106,75.1794082265411,73.9426498308723,303.69006752597977,74.8289513434964,74.88950202358873
Downward_dog,downward_dog47.jpg,171.15670901082643,169.48395361545522,187.04281299136926,176.78660469386827,183.12372715645017,179.19161724714408,0.2554978806411557,359.63460432914235,6.376857128818596,74.45584289829326,75.28279790968365,27.34987578006987,81.01605055621006,79.04068850634344
Downward_dog,downward_dog48.jpg,166.5815683415731,170.55943843639454,182.47872923681626,182.06804519882834,174.70991879462872,174.38322054328094,359.89601503338235,0.10913468613579842,351.46144469833246,74.23733599272188,75.86183600005604,206.20011484134733,76.23921488820876,74.46173850940892
Downward_dog,downward_dog49.jpg,172.5765708311033,172.1959014080561,160.16669453824406,196.79653702469287,177.83604793812577,179.17882161370966,359.57401692335685,0.32004418925514194,13.741514691425424,70.02773436949076,64.99922146305502,66.16125981682826,61.932056922301065,58.53389371440569
Downward_dog,downward_dog5.jpg,166.2652223356736,166.04752223191505,168.3106308245608,192.58296249407695,181.40923644393692,182.74567197372448,359.71970808969337,0.21248981208057605,0.3871277541509535,78.23171106797936,77.6632981242445,324.6887865603668,76.57657597334442,76.27115930980082
Downward_dog,downward_dog50.jpg,171.0273733851036,164.2416262637604,188.84626229962637,179.40958623770035,180.5771357678988,184.63546342690265,358.8318434891861,0.9076372266654245,13.251633799603567,89.06790220942128,85.94326213870512,344.9315118405078,95.2765972355712,92.36145765259663
Downward_dog,downward_dog51.jpg,162.94668523129909,172.19501206727986,160.19660005638664,192.737075360985,184.89909245378777,185.79279649503218,0.7037463471894357,359.33306151559634,0.41457872343242663,94.19118446703457,92.95336576752305,329.0362434679265,91.9114426335529,91.99978431981361
Downward_dog,downward_dog52.jpg,178.05851360908562,180.5968094512292,158.8387401831717,196.75721518503215,171.80420406158376,175.60991963056526,359.38040098910244,0.540950100918957,3.1184796541995907,85.43564717346261,81.30052932577038,0.0,72.92377742306402,71.37753838631859
Downward_dog,downward_dog53.jpg,170.00102472143172,158.1104432300953,181.10843584281628,183.73512359798946,175.8760924396844,178.31531568210372,358.66678993183586,1.1975740401044301,7.853313301978219,73.70361515314666,72.31137591084973,311.67687955486457,74.39167005738766,74.91626143375773
Downward_dog,downward_dog54.jpg,165.49625827996653,170.3112134396332,160.51823482267457,196.8948435617501,182.49622336605924,186.2911671329391,357.9261286324243,1.8410162069244802,359.6808067589255,82.68844517009403,81.1324828366369,334.7988763545249,78.01819064696271,78.33760306195313
Downward_dog,downward_dog55.jpg,172.86641541734824,169.63227177907487,186.99652036381693,178.20385684750428,174.84644409111948,175.36853843354518,359.86815951281494,0.11423239110732268,2.6025622024998105,72.20019193609866,72.83005208010302,283.49573328079583,74.43993506563275,73.82487800362705
Downward_dog,downward_dog56.jpg,168.06614265645524,163.50510899493776,186.95112271156145,178.27918516632715,174.58456898623547,177.17082416236974,358.6646758616065,1.1427450699063726,18.951113052686853,76.80231501332553,72.26374556006147,358.9949139947458,79.61114218453038,75.70827247749052
Downward_dog,downward_dog57.jpg,162.4075754378184,173.51622724560386,170.53767779197437,188.88262078052173,179.3902842023942,184.1512852664217,357.0699234842549,2.479662402588846,1.2679088384907007,80.88213724620422,78.39493851611714,20.556045219583464,80.02049439336838,77.58604968191338
Downward_dog,downward_dog58.jpg,161.565051177078,162.14968169778317,184.9828048057527,174.59015255218503,178.39083923720275,179.31273353645406,359.7002104833888,0.27501762954036757,358.42476307431696,72.66096461233462,71.80345110299827,145.71312302279102,78.32497953775169,78.47317824366189
Downward_dog,downward_dog59.jpg,173.43083317233388,156.49723590832207,194.50861422444498,177.4019735621767,173.27989407988397,174.39040721949823,0.02752105331481617,359.9328374588691,8.379574418465612,76.89331399652977,76.36870863693271,198.434948822922,82.2158103040526,80.59595696698906
Downward_dog,downward_dog6.jpg,164.89634075184668,159.3792503703024,169.3677758787588,195.0165029419396,176.49231678798037,175.75154547063872,359.5755945806385,0.35306777718830035,3.6299263377114457,84.66522184849653,82.77460739858857,252.89727103094765,81.37360397988851,78.29989589558154
Downward_dog,downward_dog60.jpg,162.9837796442902,159.06228055824778,159.8271649929744,200.01532683595784,177.85273005103699,180.91352271202544,358.27055187242405,1.5705450382881752,4.64178781337876,88.98528538378312,86.46692849257988,16.260204708311957,82.50580551787527,82.18237981229628
Downward_dog,downward_dog7.jpg,172.41085157524066,172.90847036821643,164.02572518039713,193.22468579108758,184.9972546490654,182.3608092932317,358.60659364688706,1.2324490162447355,355.1537599337504,80.94600748963971,81.50587468025924,275.9061411137705,77.33307497016288,77.70750900490626
Downward_dog,downward_dog8.jpg,169.20545793810473,166.5347919051883,175.30131948270056,187.91674180109368,178.88398960859274,178.8542371618249,358.7088546474027,1.1970510438887487,14.036243467926477,87.35745470593528,86.38212114744894,7.431407971172499,86.95798476814119,85.35202930861297
Downward_dog,downward_dog9.jpg,168.93748761455365,170.5050801587498,173.5769782980401,185.4136393800072,174.24543466889784,177.53097747548256,356.8329979514019,3.017305683062331,0.2923228692285562,82.38677823403339,82.63449910522203,352.8749836510982,79.149702107149,80.98789682466428
Natarajasana,download (1).jpeg,162.76994728606024,178.49616028587687,185.27826060184339,57.22335842584363,187.96311383228,280.9562593147738,201.467651439099,155.96709242848306,211.82744657667308,121.63130182098928,234.32233768442418,246.16125981682828,131.97758942242493,358.577597986322
Natarajasana,download.jpeg,182.1565626747148,183.55618109425512,81.05766342507246,154.476575498932,109.53858389410897,183.9173646426484,190.95813869470248,175.34742340788938,220.15517412058247,93.5457294746131,239.9676154124579,315.0,5.579442104825603,252.90910320699288
Natarajasana,images (1).jpeg,182.4525102379648,217.10665571775112,67.48764923830754,155.26240580817438,88.99491399474579,185.0424510691709,190.03925478715237,178.49182960460195,214.84228103492123,113.93261630809153,247.98871680208063,325.10503636503796,4.644922189530539,252.87745921309508
Natarajasana,images (2).jpeg,173.57125225117014,180.0,178.79944413644247,78.11134196037199,163.81896951054216,267.50058040347926,183.89247623515595,173.41726116581808,210.20323775494265,114.98908207211198,252.48065920273677,272.3859440303888,107.9345096952589,348.4438624995807
Natarajasana,images (4).jpeg,170.46090814674128,175.2681834010831,155.9107354972338,80.99149625797486,166.8121900786944,265.4493168064406,211.0740112635521,145.26536844595066,214.0664725941756,147.0293447417974,248.61466638738722,255.10372282329095,131.0562258839768,354.0938588862295
Natarajasana,images (5).jpeg,168.55354090706146,183.48682977103712,160.3389315647552,63.61106234465154,169.94942955807113,274.82848609761385,216.61482801038576,141.322325896937,190.336192747856,138.0100610811774,236.7418658664187,276.00900595749454,125.98570373462262,354.2581532016083
Natarajasana,images (6).jpeg,167.70746220732235,177.78524487268075,138.0355691250556,84.72480244268678,162.43750829998004,245.97780721287364,206.471211659535,151.9661481085362,197.08769531054057,136.69131308856296,263.6985859245764,280.96033544603506,109.56270725844898,352.22456592083995
Natarajasana,images (7).jpeg,159.77514056883192,219.9924357417276,75.52970589993411,181.19348942398202,98.77384806833129,196.64503821467594,189.1240154985798,172.213664399279,242.1388853249049,100.73889710090545,237.09475707701208,326.27982434252294,9.661882211334891,235.03895487519839
Natarajasana,images (8).jpeg,168.69006752597977,175.2363583092738,142.59464336859145,78.69006752597983,167.80801744083854,273.9833972081258,210.58818053711656,146.7388492970259,194.18429424827082,136.02100481557267,245.00001790851428,279.4623222080256,113.68005631948654,351.5175465161399
Natarajasana,images.jpeg,140.59219477897756,196.33024841365477,161.8771366044779,74.11794932424976,185.0424510691709,240.64542073861895,203.2940480365114,153.3833155120152,198.88106934734404,130.83895292741124,269.4362851177043,275.411869152317,133.81770334389927,355.2076013145015
Natarajasana,istockphoto-1009742128-612x612.jpg,161.5296906922567,168.5085609118866,173.005448198701,70.66987746686686,178.75075732130279,294.56202261916184,213.7203697236705,137.03586885432753,209.72623639701035,143.08540986750032,234.00119912995393,259.14358665193777,143.7707632827322,346.41500716112216
Natarajasana,istockphoto-1028181410-612x612.jpg,176.24144431452802,181.4556333070384,152.5198732512812,56.951875130024746,167.59258147259925,287.3958151354158,189.79214624291748,166.4845471538063,187.57577463163378,120.8465874121486,237.13221197003327,262.51833552498056,103.62396745037259,352.5457011872515
Natarajasana,istockphoto-1150555113-612x612.jpg,189.01209622008744,192.84388284688202,63.08014149804141,170.65043290550648,76.84952442148591,187.23735419579774,197.16296000688132,165.391114009059,229.99516314663634,133.05697107094787,249.47829665333936,310.26351699558535,14.385639756113383,254.3461814356909
Natarajasana,istockphoto-1150556260-612x612.jpg,167.91780090185816,168.57481341034944,161.0014361846484,72.50192822122017,174.25340736480587,282.0397755380443,198.36397695972605,158.001059710014,197.68782589305528,118.3357778619471,240.57813588409064,283.0311574626723,109.29483596350534,349.6715539803561
Natarajasana,istockphoto-1155992916-612x612.jpg,171.12858881639374,125.11831673498457,288.483381422978,243.08558864341924,264.7026258918328,214.71462202505253,163.54424731541715,192.64781434170968,171.6516488610885,247.29028581930731,97.12501634890178,42.054903680624875,350.2638212961789,98.13010235415598
Natarajasana,istockphoto-1157204809-612x612.jpg,170.61063696242547,185.62037899689398,142.02190336338046,62.43382001595995,168.86902077663393,265.7798882225678,217.3837473621982,142.51636191399936,177.53671921402093,140.27007269250655,248.87910161972889,268.1154110874164,119.05931694481392,356.85371541465935
Natarajasana,istockphoto-1158065542-612x612.jpg,172.65395516518,185.44403971576003,162.28562930035145,65.4401089562989,167.52798587673166,264.21043744860685,210.0618490454862,149.90321361244293,194.7707259144355,139.59674086244607,249.83309312443623,258.1393343591772,127.0951692348069,357.4597666056718
Natarajasana,istockphoto-1193284228-612x612.jpg,166.02533176845716,186.11959602451847,142.00916715478613,51.70607835195773,191.50963178406994,289.19188774697693,205.0039841776396,144.46232220802563,169.96519583137626,114.11294793295822,225.14712750368724,264.53090502988806,105.193576536056,351.25768709613516
Natarajasana,istockphoto-1209096210-612x612.jpg,172.37028474463625,201.15224584980737,57.02410880268956,156.2512881080663,114.98870257995154,183.29968239586606,185.96560605017424,176.62510351051134,206.90334760794556,96.01985126864895,252.25084739426364,320.5993393365206,357.9579375322859,260.10040664162204
Natarajasana,istockphoto-121493252-612x612.jpg,183.9145719057039,196.18736676837094,78.89406994803745,169.8084981499723,111.87476676408991,191.82753141173916,185.25514356249934,176.36599155968077,233.1531902558532,88.46521666574483,235.60261310547597,332.26870040222263,1.1332447324292856,242.4475477448066
Natarajasana,istockphoto-1271137226-612x612.jpg,172.80419784143328,181.21094995964228,143.63981471101752,82.57553108408155,180.32312504289834,261.6743496695732,201.40729384014577,152.75413955062893,197.71065678911702,132.59144082418882,263.4468826017599,287.0084810921444,117.12649441474588,357.03593831068054
Natarajasana,istockphoto-1301578266-612x612.jpg,169.64868215307223,179.28562580424114,168.25019691219387,60.7053521437623,157.03083681337128,280.88306077532116,192.70922176060964,162.4196140258422,198.700205166298,130.75177364704246,236.17220250009547,251.07535558394875,116.16636230115354,352.97681253591094
Natarajasana,istockphoto-1309770755-612x612.jpg,178.51694542252494,142.3019408330024,297.86874615707654,198.37540410587707,270.34654282769054,176.12353162552455,152.43860092641708,202.81535174138529,147.0048941277799,238.7041802405122,115.48011411890734,36.93213259467167,349.14431131566954,113.8936110180515
Natarajasana,istockphoto-1327649332-612x612.jpg,180.82237097999817,189.86580694308435,79.29864927610085,171.80253050520895,79.98501531076397,190.40771131249005,223.8513918126834,143.017415192598,237.383216714128,120.25643716352924,216.26062613580325,328.5723201693004,17.53202847122057,222.89501149707024
Natarajasana,istockphoto-136967348-612x612.jpg,173.2057227702937,174.22722649192596,148.81397578347296,69.96958938687413,186.43473915103672,266.82741255664644,194.62346020257567,164.16326827583555,189.9617824081208,111.74851343036205,247.9061823957191,279.0193224313817,102.45800112519522,354.08246304400143
Natarajasana,istockphoto-1389437438-612x612.jpg,185.32635540613958,193.84069549165562,56.53776234459353,173.58825564749947,70.26171617050946,157.59849075406913,221.36057405992202,140.0843569161605,227.17474411461004,136.65844862530997,233.911828056951,325.2548031373857,11.584580582686387,222.53362650447028
Natarajasana,istockphoto-1390660988-612x612.jpg,143.7461622625552,180.46221478129698,131.13453883014824,78.91219922869288,177.00965502483461,252.7921050974029,220.8440454829716,135.2151182450753,180.6335065654519,145.03563626488136,257.7579069477656,293.1033621589307,130.89848264091893,353.1369776632567
Natarajasana,istockphoto-1391102099-612x612.jpg,165.05063831730874,192.833185107501,122.4795880969008,65.09346479357288,179.68804784013875,278.75703432684844,201.8675214675805,153.16902001123523,183.87585301239895,138.07218922218945,247.1451800382233,246.65775133478985,112.94169024569771,354.7086995208793
Natarajasana,istockphoto-1391404169-612x612.jpg,151.71526878385214,175.9218271305345,132.90238494423463,75.97803852330588,180.27154194568453,266.06640350437186,219.26185473655121,134.63114814595977,183.44625974764452,144.90260298848554,256.8809475891488,281.75041263151627,130.56651372282198,354.12062844331285
Natarajasana,istockphoto-1392419492-612x612.jpg,176.12989268227068,196.0289783062767,69.21088369998508,158.69308869008523,80.4333140102856,189.67826005313393,231.3192903374336,130.82627892480838,218.94170403368352,124.30098851876691,209.02819443074094,330.9390948144517,15.289204731169622,219.6883106215613
Natarajasana,istockphoto-1416992610-612x612.jpg,162.9400823152691,179.65963303648255,152.22805334975337,77.58532715882933,181.0936192021319,284.73001933606986,186.05153916057895,170.747412523241,213.47627829610266,108.0947059680008,237.2665916027415,255.57922687248902,98.81481856468709,346.4812527262121
Natarajasana,istockphoto-1445516367-612x612.jpg,175.72190413928195,195.5918959197108,55.76939666331219,148.87476462961334,73.47324059105614,170.53767779197437,190.6291881333376,177.9164932133608,201.36592165572563,131.4083851563444,262.9579608262706,339.7288970118731,10.954062643398336,269.28993327872877
Natarajasana,istockphoto-1456216896-612x612.jpg,182.14896877618668,188.83903963262267,55.952678040777904,157.42549116607145,68.6596007820707,182.90043258186685,194.1494760863452,169.77559900528368,211.18677628533698,126.89335746417515,249.21497517124018,319.9558590686081,8.643538840342627,259.09497795476557
