Pose,Image_Name,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk,Label
Natarajasana,istockphoto-185098074-612x612.jpg,171.13369134247054,173.27829088003978,149.95696469262967,70.22125293187707,183.49727271813447,261.3537334160792,195.26304014355935,164.80618731368483,190.75179778340328,116.09194412323536,253.9737786401426,269.1281749947876,105.61147008972884,355.8073936823886,1
Natarajasana,istockphoto-475723016-612x612.jpg,174.49529760394284,178.55630756665445,131.5275629086738,86.96138984116953,174.5505488972665,264.6591361108342,198.0859106780167,156.566517840882,198.40177954982707,135.34555501693134,267.76744611128163,287.1474190236413,111.5157570023957,353.9588099841484,1
Natarajasana,istockphoto-476471440-612x612.jpg,163.04951809382297,126.10957674263612,141.4301732652009,127.53416677490392,182.97373108248013,282.9749959103102,173.28369256582567,177.28747244306035,250.76368264052056,117.46599329816304,253.2221141573604,286.1481460617925,104.69860236794824,341.6275278716266,1
Natarajasana,istockphoto-530253049-612x612.jpg,179.98302347323366,180.0,79.31986442343965,147.90142907997966,87.08095152832396,150.9025858710154,206.89338401008297,162.53757131121392,210.06635540750625,114.41157591552364,250.56912485467524,324.1775258178449,11.527235273495748,249.82816454945703,1
Natarajasana,istockphoto-637872606-612x612.jpg,175.6147348932949,209.9910863233413,80.3988709773895,123.66943526921476,114.1856221766248,179.61180366990035,229.8278026712004,134.938080954026,194.7656947272826,96.28557781518948,207.21286411089983,310.7595512734066,6.733276070932912,225.5291173070528,1
Natarajasana,istockphoto-638164928-612x612.jpg,152.6947014829097,200.409882833804,178.94055941891313,71.81095430034868,176.38763621329952,266.124723964288,235.40555879241015,121.86747460106032,221.855042535302,163.86288743101073,245.7224261461535,236.859779120948,168.03760621319145,350.1549674503175,1
Natarajasana,istockphoto-667293770-612x612.jpg,190.6003279773392,188.59194687980624,87.11578110726799,131.0902728680732,117.74059223780984,193.53141020750653,208.19446982548945,154.487861010318,200.82383142491943,87.89141138789171,217.84958846349636,312.10496354671164,3.342729153184061,245.7394873946908,1
Natarajasana,istockphoto-674671938-612x612.jpg,181.65166977212388,170.62915094002486,50.58121579074903,155.6710336238324,134.50351520412823,200.5469578636703,190.2782955970669,175.9262514691511,206.1275481600601,84.86206959653612,235.4523173750748,327.3944433839926,351.6090688883911,259.22762421610054,1
Natarajasana,istockphoto-846052098-612x612.jpg,180.265256343376,216.6341138759674,66.2731654938945,159.2612908524778,91.45021629093344,189.01751752724095,190.55552684115548,177.57697671092424,217.92107839538775,110.94439836130246,247.08654673786776,323.5155499171236,3.8708794025874016,252.6343801723318,1
Natarajasana,istockphoto-848782526-612x612.jpg,161.7865543758098,185.62462804144596,130.30688483632403,79.450699230348,165.10895269248942,254.82908967425777,210.5583083567568,147.0053359513805,182.2663534130952,141.05034719101894,261.05411990955565,284.37542118768243,114.01623073421948,353.6029653562581,1
Natarajasana,istockphoto-905301140-612x612.jpg,167.90524292298792,156.52260010790707,113.21645636262107,117.6165891478191,162.2052008466015,250.3389315647552,210.41108126712533,149.63954633188425,216.00620760124443,155.35856936486348,272.59103155674825,268.7713244719864,117.16985626720049,348.7490918548559,1
Natarajasana,istockphoto-919928832-612x612.jpg,293.6293777306568,196.96966887497524,151.86559401817303,161.91101781210654,63.85272314451203,192.88319826039,177.81817205647502,186.7871918162716,279.33012595872674,101.52742540320996,230.33643764503867,294.23327259745787,20.29250860229998,241.1669942870162,1
Natarajasana,istockphoto-946582936-612x612.jpg,178.89220862333138,181.78493356000345,79.54595395864587,151.4527296752964,84.39598837519713,174.94651424273675,208.66273428553677,160.63003619331195,214.6821339826282,115.24543114639778,236.11796905251657,322.86319847961346,16.93454266662501,246.09538434714185,1
Natarajasana,istockphoto-959287794-612x612.jpg,182.2754564382542,183.1603616260457,143.61564818416412,41.18360849987259,174.14224530724564,297.9294861191869,212.35866219209808,134.80990189358096,155.66389895684975,141.9810574068298,231.0799813400376,286.18744531473067,121.98364732918954,345.7228813699974,1
Natarajasana,istockphoto-969347822-612x612.jpg,173.9404090330146,182.1169186446901,85.09446679871387,155.36771306753243,91.51891649831452,183.1514377636585,192.9573671830789,171.29097957786715,227.8484022723059,96.95402166685008,230.17580370578605,321.96370887423984,1.5293182367631566,243.18562579386327,1
Natarajasana,istockphoto-976902594-612x612.jpg,181.39221375940517,171.42575321273208,152.17953291703492,101.72136139136148,170.24757505834623,261.4643637265616,177.05260584443369,173.61465199428437,221.7284641047003,122.0053832080835,269.43336866691305,278.82037955202105,104.67639313745002,354.6723491657108,1
Natarajasana,istockphoto-995447724-612x612.jpg,132.87890360333856,166.62555953512884,161.76059915334886,79.140496764678,170.81703740078706,276.1886159632416,212.17029364355017,145.00709521143182,197.56501468729297,132.84452476460277,251.37533074625267,285.8441468377269,129.684752029582,352.78013626164926,1
Triangle,triangle1.jpg,187.59464336859145,188.21551922240144,87.39066964685976,123.01796126154152,177.18444331578877,180.73657368998832,280.4919546522955,89.47991982183686,193.05204229133568,58.01953040594291,153.68286596311768,324.16234704572173,3.6467236927016513,178.40402897155616,1
Triangle,triangle10.jpg,179.198712669893,183.16036162604567,83.23038047237605,128.05515846446644,189.6887865603668,178.2889705945216,264.85920207146603,102.18863320193188,191.50548045029103,45.09362047144049,168.40652763021637,318.1411298356361,356.8455355799663,191.3191218531737,1
Triangle,triangle11.jpg,168.5034369824142,186.3401917459099,105.0684881594922,92.72631099390622,181.12883479666067,174.58529792904434,296.2773945567856,73.10408685278229,173.8844964337146,41.6964210887293,131.25235502523395,328.76250606753257,5.947270383454898,168.1507928007153,1
